driverId,raceId,morning_line,winner,podium,fastest_lap,podium_percent,win_percent,previous_winner,recent_winner,position
13,845,23-8,0,0,0,0,0,0,0,8
13,846,24-6,0,0,0,0,0,0,0,8
13,847,24-3,0,0,0,0,0,0,0,6
13,848,24-5,0,0,0,0,0,0,0,6
13,849,24-4,0,0,0,0,0,0,0,6
13,850,24-5,0,0,0,0,0,0,0,6
13,851,24-4,0,0,0,0,0,0,0,6
13,852,23-4,0,0,0,0,0,0,0,6
13,853,24-6,0,0,0,0,0,0,0,6
13,854,24-6,0,0,0,0,0,0,0,6
13,855,24-4,0,0,0,0,0,0,0,6
13,856,24-5,0,0,0,0,0,0,0,6
13,857,24-6,0,0,0,0,0,0,0,6
13,858,23-6,0,0,0,0,0,0,0,6
13,859,24-7,0,0,0,0,0,0,0,6
13,860,24-16,0,0,0,0,0,0,0,17
13,861,24-12,0,0,0,0,0,0,0,19
13,862,24-12,0,0,0,0,0,0,0,18
13,863,24-14,0,0,0,0,0,0,0,17
13,864,24-17,0,0,0,0,0,0,0,17
13,865,23-7,0,0,0,0,0,0,0,14
13,866,24-6,0,0,0,0,0,0,0,14
13,867,23-13,0,0,0,0,0,0,0,16
13,868,24-5,0,0,0,0,0,0,0,13
13,869,24-14,0,0,0,0,0,0,0,14
13,870,24-7,0,0,0,0,0,0,0,14
13,871,24-14,0,0,0,0,0,0,0,11
13,872,23-3,0,0,0,0,0,0,0,10
13,873,24-13,0,0,0,0,0,0,0,10
13,874,24-11,0,0,0,0,0,0,0,9
13,875,23-6,0,0,0,0,0,0,0,9
13,876,24-6,0,0,0,0,0,0,0,9
13,877,24-9,0,0,0,0,0,0,0,7
13,878,24-7,0,0,0,0,0,0,0,7
13,879,24-5,0,0,0,0,0,0,0,7
13,880,22-4,0,0,0,0,0,0,0,4
13,881,22-2,0,0,0,0,0,0,0,5
13,882,22-5,0,0,0,0,0,0,0,5
13,883,22-6,0,0,0,0,0,0,0,6
13,884,22-6,0,0,0,0,0,0,0,5
13,885,22-22,0,0,0,0,0,0,0,7
13,886,22-16,0,0,0,0,0,0,0,7
13,887,22-12,0,0,1,0,0,0,0,7
13,888,22-7,0,0,0,0,0,0,0,7
13,890,22-7,0,0,0,0,0,0,0,7
13,891,22-10,0,0,0,0,0,0,0,7
13,892,22-4,0,0,0,0,0,0,0,7
13,893,22-6,0,0,0,0,0,0,0,7
13,894,22-7,0,0,0,0,0,0,0,7
13,895,22-5,0,0,0,0,0,0,0,7
13,896,22-5,0,0,0,0,0,0,0,8
13,897,22-8,0,0,0,0,0,0,0,8
13,898,22-15,0,0,0,0,0,0,0,8
13,899,22-9,0,0,0,0,0,0,0,8
13,900,22-9,0,0,0,0,0,0,0,20
13,901,22-13,0,0,0,0,0,0,0,10
13,902,22-8,0,0,0,0,0,0,0,11
13,903,22-6,0,0,1,0,0,0,0,11
13,904,22-9,0,0,0,0,0,0,0,12
13,905,22-16,0,0,0,0,0,0,0,11
13,906,22-5,0,0,0,0,0,0,0,11
13,907,22-1,0,0,0,0,0,0,0,9
13,908,22-18,0,0,0,0,0,0,0,10
13,909,22-3,0,0,0,0,0,0,0,10
13,910,22-6,0,0,0,0,0,0,0,9
13,911,22-9,0,0,0,0,0,0,0,9
13,912,22-4,0,0,0,0,0,0,0,9
13,913,22-6,0,0,0,0,0,0,0,9
13,914,22-4,0,0,0,0,0,0,0,9
13,915,21-18,0,0,0,0,0,0,0,9
13,916,18-4,0,0,0,0,0,0,0,8
13,917,18-3,0,0,0,0,0,0,0,8
13,918,18-4,0,0,0,0,0,0,0,7
13,931,20-14,0,0,1,0,0,0,0,6
13,932,19-17,0,0,0,0,0,0,0,6
13,929,19-6,0,0,0,0,0,0,0,5
13,930,20-9,0,0,0,0,0,0,0,6
13,928,20-4,0,0,0,0,0,0,0,4
13,926,18-3,0,0,0,0,0,0,0,4
13,927,19-7,0,0,0,0,0,0,0,4
13,933,20-4,0,0,0,0,0,0,0,6
13,934,20-3,0,0,0,0,0,0,0,6
13,936,20-8,0,0,0,0,0,0,0,6
13,937,20-7,0,0,0,0,0,0,0,5
13,938,20-5,0,0,0,0,0,0,0,4
13,939,20-9,0,0,0,0,0,0,0,6
13,940,20-5,0,0,1,0,0,0,0,6
13,941,19-15,0,0,0,0,0,0,0,6
13,942,20-9,0,0,0,0,0,0,0,6
13,943,20-7,0,0,0,0,0,0,0,6
13,944,20-8,0,0,0,0,0,0,0,6
13,945,20-8,0,0,0,0,0,0,0,6
13,948,22-6,0,0,1,0,0,0,0,5
13,949,22-7,0,0,0,0,0,0,0,7
13,950,22-11,0,0,0,0,0,0,0,6
13,951,22-5,0,0,0,0,0,0,0,6
13,952,22-18,0,0,0,0,0,0,0,7
13,953,22-14,0,0,0,0,0,0,0,7
13,954,21-8,0,0,0,0,0,0,0,8
13,955,22-6,0,0,0,0,0,0,0,9
13,956,22-10,0,0,0,0,0,0,0,9
13,957,21-12,0,0,0,0,0,0,0,9
13,958,22-18,0,0,0,0,0,0,0,9
13,959,22-10,0,0,1,0,0,0,0,9
13,960,21-10,0,0,0,0,0,0,0,10
13,961,21-11,0,0,0,0,0,0,0,10
13,962,22-12,0,0,0,0,0,0,0,10
13,963,22-10,0,0,0,0,0,0,0,11
13,964,22-12,0,0,0,0,0,0,0,10
13,965,22-9,0,0,0,0,0,0,0,11
13,966,21-9,0,0,0,0,0,0,0,11
13,967,22-13,0,0,0,0,0,0,0,11
13,968,22-10,0,0,0,0,0,0,0,11
14,160,22-3,0,0,0,0,0,0,0,7
14,161,22-4,0,1,0,0,0,0,0,2
14,162,0-1,0,1,0,1,0,0,0,3
14,163,0-1,0,1,0,1,0,0,0,3
14,164,0-1,0,1,0,1,0,0,0,2
14,165,0-1,0,1,0,1,0,0,0,2
14,166,0-1,0,1,0,1,0,0,0,2
14,167,0-1,0,1,0,1,0,0,0,2
14,168,0-1,0,1,1,1,0,0,0,2
14,169,0-1,0,1,0,1,0,0,0,3
14,170,0-1,0,1,0,1,0,0,0,3
14,171,0-1,0,1,0,1,0,0,0,3
14,172,0-1,0,1,0,1,0,0,0,3
14,173,22-3,0,1,0,1,0,0,0,3
14,174,0-1,0,1,0,1,0,0,0,3
14,141,0-1,0,1,0,1,0,0,0,2
14,142,0-1,0,1,0,1,0,0,0,3
14,143,0-1,0,1,0,1,0,0,0,2
14,144,0-1,0,1,0,1,0,0,0,2
14,145,0-1,0,1,0,1,0,0,0,2
14,146,0-1,0,1,0,1,0,0,0,2
14,147,0-1,0,1,0,1,0,0,0,2
14,148,0-1,0,1,0,1,0,0,0,2
14,149,0-1,0,1,0,1,0,0,0,2
14,150,0-1,0,1,0,1,0,0,0,2
14,151,0-1,0,1,0,1,0,0,0,2
14,152,0-1,0,1,0,1,0,0,0,2
14,153,0-1,0,1,0,1,0,0,0,2
14,154,0-1,0,1,0,1,0,0,0,2
14,155,0-1,0,1,0,1,0,0,0,2
14,156,22-7,0,1,0,1,0,0,0,2
14,157,0-1,0,1,0,1,0,0,0,2
14,126,0-1,0,0,0,1,0,0,0,6
14,127,0-1,0,0,0,1,0,0,0,6
14,128,0-1,0,0,0,1,0,0,0,4
14,129,0-1,0,0,0,1,0,0,0,5
14,130,0-1,0,0,0,1,0,0,0,4
14,131,0-1,0,0,0,1,0,0,0,4
14,132,0-1,0,0,0,1,0,0,0,5
14,133,0-1,0,0,0,1,0,0,0,5
14,134,0-1,0,0,0,1,0,0,0,5
14,135,0-1,0,0,0,1,0,0,0,5
14,136,0-1,0,0,0,1,0,0,0,5
14,137,0-1,0,0,0,1,0,0,0,5
14,138,0-1,0,0,0,1,0,0,0,5
14,139,0-1,0,0,0,1,0,0,0,5
14,140,20-3,0,0,0,1,0,0,0,5
14,108,20-11,1,1,0,1,0,0,0,1
14,109,20-4,0,1,0,1,0,1,1,2
14,110,20-2,0,1,0,1,0,0,1,2
14,111,20-12,0,1,0,1,0,0,1,2
14,112,20-8,0,0,0,1,0,0,0,5
14,113,20-14,0,0,0,1,0,0,0,5
14,114,20-6,0,0,0,1,0,0,0,6
14,115,20-11,0,0,0,1,0,0,0,7
14,116,20-9,0,0,0,1,0,0,0,7
14,117,20-5,0,0,0,1,0,0,0,7
14,118,20-12,0,0,0,1,0,0,0,7
14,119,20-10,0,0,0,1,0,0,0,7
14,120,20-9,0,0,0,1,0,0,0,7
14,121,20-8,0,0,0,1,0,0,0,7
14,122,20-8,0,0,0,1,0,0,0,7
14,123,20-7,0,0,0,1,0,0,0,7
14,90,20-12,0,0,0,1,0,0,0,8
14,91,20-9,0,0,0,1,0,0,0,8
14,92,20-10,0,0,0,1,0,0,0,9
14,93,20-11,0,0,0,1,0,0,0,9
14,94,20-10,0,0,0,1,0,0,0,9
14,95,20-9,0,0,0,1,0,0,0,10
14,96,20-18,0,0,0,0,0,0,0,11
14,97,20-9,0,0,0,0,0,0,0,10
14,98,20-12,0,0,0,0,0,0,0,10
14,99,20-3,0,0,0,0,0,0,0,9
14,100,20-7,0,0,0,0,0,0,0,9
14,101,20-5,0,0,0,0,0,0,0,7
14,102,20-12,0,0,0,0,0,0,0,7
14,103,20-4,0,0,0,0,0,0,0,8
14,104,20-10,0,0,0,0,0,0,0,8
14,105,20-10,0,0,0,0,0,0,0,9
14,106,20-8,0,0,0,0,0,0,0,9
14,107,20-13,0,0,0,0,0,0,0,10
14,71,20-5,0,0,0,0,0,0,0,4
14,72,20-8,0,0,0,0,0,0,0,5
14,73,20-14,0,0,0,0,0,0,0,5
14,74,20-15,0,0,0,0,0,0,0,7
14,75,18-9,0,0,0,0,0,0,0,9
14,76,18-7,0,0,0,0,0,0,0,10
14,77,20-12,0,0,0,0,0,0,0,11
14,78,20-12,0,0,0,0,0,0,0,10
14,79,20-16,0,0,0,0,0,0,0,10
14,80,20-15,0,0,0,0,0,0,0,10
14,81,20-13,0,0,0,0,0,0,0,11
14,82,20-11,0,0,0,0,0,0,0,11
14,83,20-13,0,0,0,0,0,0,0,12
14,84,20-12,0,0,0,0,0,0,0,12
14,85,20-11,0,0,0,0,0,0,0,12
14,86,20-12,0,0,0,0,0,0,0,12
14,87,20-16,0,0,0,0,0,0,0,12
14,88,20-6,0,0,0,0,0,0,0,12
14,89,20-7,0,0,0,0,0,0,0,12
14,53,22-13,0,0,0,0,0,0,0,10
14,54,22-11,0,0,0,0,0,0,0,15
14,55,22-12,0,0,0,0,0,0,0,14
14,56,22-14,0,0,0,0,0,0,0,14
14,57,22-14,0,0,0,0,0,0,0,14
14,58,22-22,0,0,0,0,0,0,0,14
14,59,22-7,0,0,0,0,0,0,0,11
14,60,22-11,0,0,0,0,0,0,0,11
14,61,22-16,0,0,0,0,0,0,0,11
14,62,22-17,0,0,0,0,0,0,0,10
14,63,22-10,0,0,0,0,0,0,0,11
14,64,22-10,0,0,0,0,0,0,0,11
14,65,22-13,0,0,0,0,0,0,0,11
14,66,22-17,0,0,0,0,0,0,0,12
14,67,22-14,0,0,0,0,0,0,0,12
14,68,22-12,0,0,0,0,0,0,0,12
14,69,22-17,0,0,0,0,0,0,0,13
14,70,22-19,0,0,0,0,0,0,0,13
14,39,22-9,0,0,0,0,0,0,0,9
14,40,22-13,0,0,0,0,0,0,0,9
14,41,22-14,0,0,0,0,0,0,0,11
14,42,22-11,0,0,0,0,0,0,0,12
14,43,22-16,0,0,0,0,0,0,0,12
14,44,22-12,0,0,0,0,0,0,0,12
14,45,22-20,0,0,0,0,0,0,0,11
14,46,22-11,0,0,0,0,0,0,0,11
14,47,22-13,0,0,0,0,0,0,0,12
14,48,22-20,0,0,0,0,0,0,0,12
14,49,22-11,0,0,0,0,0,0,0,12
14,50,22-12,0,0,0,0,0,0,0,11
14,51,22-5,0,0,0,0,0,0,0,10
14,52,22-9,0,0,0,0,0,0,0,10
14,19,22-12,0,0,0,0,0,0,0,12
14,20,22-17,0,0,0,0,0,0,0,13
14,21,22-17,0,0,0,0,0,0,0,15
14,22,20-10,0,0,0,0,0,0,0,14
14,23,20-10,0,0,0,0,0,0,0,16
14,24,20-13,0,0,0,0,0,0,0,12
14,25,20-9,0,0,0,0,0,0,0,12
14,26,20-11,0,0,0,0,0,0,0,13
14,27,20-10,0,0,0,0,0,0,0,14
14,28,20-13,0,0,0,0,0,0,0,15
14,29,20-17,0,0,0,0,0,0,0,16
14,30,20-14,0,0,0,0,0,0,0,16
14,31,20-13,0,0,0,0,0,0,0,16
14,32,20-14,0,0,0,0,0,0,0,16
14,33,20-11,0,0,0,0,0,0,0,16
14,34,20-16,0,0,0,0,0,0,0,16
14,35,20-14,0,0,0,0,0,0,0,16
15,159,0-1,0,0,0,0,0,0,0,6
15,160,22-8,0,0,0,0,0,0,0,9
15,161,22-11,0,0,0,0,0,0,0,9
15,162,0-1,0,0,1,0,0,0,0,9
15,163,0-1,0,0,0,0,0,0,0,9
15,164,0-1,0,0,0,0,0,0,0,9
15,165,0-1,0,0,0,0,0,0,0,9
15,166,0-1,0,0,0,0,0,0,0,8
15,167,0-1,0,0,0,0,0,0,0,8
15,168,0-1,0,0,0,0,0,0,0,9
15,169,0-1,0,0,0,0,0,0,0,10
15,170,0-1,0,0,0,0,0,0,0,10
15,171,0-1,0,0,0,0,0,0,0,10
15,172,0-1,0,0,1,0,0,0,0,10
15,173,22-15,0,0,0,0,0,0,0,10
15,174,0-1,0,0,0,0,0,0,0,10
15,142,0-1,0,0,0,0,0,0,0,12
15,143,0-1,0,0,0,0,0,0,0,7
15,144,0-1,0,0,0,0,0,0,0,8
15,145,0-1,0,0,0,0,0,0,0,6
15,146,0-1,0,0,0,0,0,0,0,6
15,147,0-1,0,0,0,0,0,0,0,7
15,148,0-1,0,0,0,0,0,0,0,9
15,149,0-1,0,0,0,0,0,0,0,10
15,150,0-1,0,0,0,0,0,0,0,8
15,151,0-1,0,0,0,0,0,0,0,9
15,152,0-1,0,0,0,0,0,0,0,10
15,153,0-1,0,0,0,0,0,0,0,10
15,154,0-1,0,0,0,0,0,0,0,10
15,155,0-1,0,0,0,0,0,0,0,10
15,156,22-8,0,0,0,0,0,0,0,9
15,157,0-1,0,0,0,0,0,0,0,9
15,127,0-1,0,0,0,0,0,0,0,18
15,128,0-1,0,0,0,0,0,0,0,19
15,129,0-1,0,0,0,0,0,0,0,20
15,130,0-1,0,0,0,0,0,0,0,11
15,131,0-1,0,0,0,0,0,0,0,10
15,132,0-1,0,0,0,0,0,0,0,10
15,133,0-1,0,0,0,0,0,0,0,10
15,134,0-1,0,0,0,0,0,0,0,10
15,135,0-1,0,0,0,0,0,0,0,10
15,136,0-1,0,0,0,0,0,0,0,10
15,137,0-1,0,0,0,0,0,0,0,11
15,138,0-1,0,0,0,0,0,0,0,9
15,139,0-1,0,0,0,0,0,0,0,8
15,140,20-11,0,0,0,0,0,0,0,8
15,108,20-12,0,0,0,0,0,0,0,5
15,109,20-2,0,0,0,0,0,0,0,7
15,110,20-5,0,0,0,0,0,0,0,5
15,111,20-16,0,0,0,0,0,0,0,9
15,112,20-4,0,0,0,0,0,0,0,9
15,113,20-6,0,0,0,0,0,0,0,9
15,114,20-4,0,0,0,0,0,0,0,8
15,115,20-8,0,0,1,0,0,0,0,8
15,116,20-6,0,0,0,0,0,0,0,8
15,117,20-6,0,0,0,0,0,0,0,8
15,118,20-2,0,0,0,0,0,0,0,8
15,119,20-4,0,0,0,0,0,0,0,8
15,120,20-6,0,0,0,0,0,0,0,8
15,121,20-6,0,0,0,0,0,0,0,8
15,122,20-10,0,0,0,0,0,0,0,8
15,123,20-20,0,0,0,0,0,0,0,8
15,90,20-9,0,0,0,0,0,0,0,7
15,91,20-8,0,0,0,0,0,0,0,6
15,92,20-7,0,0,0,0,0,0,0,6
15,93,20-9,0,0,0,0,0,0,0,6
15,94,20-4,0,0,0,0,0,0,0,5
15,95,20-1,0,0,0,0,0,0,0,4
15,96,20-3,0,0,0,0,0,0,0,4
15,97,20-3,0,0,0,0,0,0,0,4
15,98,20-20,0,0,0,0,0,0,0,4
15,99,20-5,0,0,0,0,0,0,0,4
15,100,20-5,0,0,0,0,0,0,0,4
15,101,20-7,0,0,0,0,0,0,0,4
15,102,20-9,0,0,0,0,0,0,0,4
15,103,20-1,0,0,0,0,0,0,0,4
15,104,20-9,0,0,0,0,0,0,0,4
15,105,0-1,0,0,0,0,0,0,0,5
15,106,20-6,0,0,0,0,0,0,0,6
15,107,20-10,0,0,0,0,0,0,0,6
15,71,20-2,0,0,0,0,0,0,0,9
15,72,20-2,0,1,0,0,0,0,0,3
15,73,20-3,0,1,0,0,0,0,0,2
15,74,20-5,0,1,0,0,0,0,0,2
15,75,18-5,0,1,0,0,0,0,0,2
15,76,18-5,0,1,0,0,0,0,0,3
15,77,20-4,0,1,0,0,0,0,0,3
15,78,20-9,0,1,0,0,0,0,0,3
15,79,20-1,0,0,0,0,0,0,0,5
15,80,20-2,0,0,0,0,0,0,0,4
15,81,20-5,0,0,0,0,0,0,0,5
15,82,20-9,0,0,0,0,0,0,0,6
15,83,20-3,0,0,0,0,0,0,0,4
15,84,20-5,0,0,0,0,0,0,0,5
15,85,20-6,0,0,0,0,0,0,0,5
15,86,20-4,0,0,0,0,0,0,0,5
15,87,20-8,0,0,0,0,0,0,0,6
15,88,20-19,0,0,0,0,0,0,0,6
15,89,20-12,0,0,0,0,0,0,0,7
15,53,22-14,0,0,0,0,0,0,0,16
15,54,22-13,0,0,0,0,0,0,0,13
15,55,22-10,0,0,0,0,0,0,0,17
15,56,22-9,0,0,0,0,0,0,0,17
15,57,22-7,0,0,0,0,0,0,0,16
15,58,22-7,0,0,0,0,0,0,0,16
15,59,22-6,0,0,0,0,0,0,0,16
15,60,22-22,0,0,0,0,0,0,0,16
15,61,22-4,0,0,0,0,0,0,0,15
15,62,22-20,0,0,0,0,0,0,0,12
15,63,22-4,0,0,0,0,0,0,0,12
15,64,22-13,0,0,0,0,0,0,0,12
15,65,22-9,0,0,0,0,0,0,0,13
15,66,22-13,0,0,0,0,0,0,0,13
15,67,22-11,0,0,0,0,0,0,0,13
15,68,22-17,0,0,0,0,0,0,0,13
15,69,22-4,0,0,0,0,0,0,0,12
15,70,22-3,0,0,0,0,0,0,0,12
15,36,22-8,0,0,0,0,0,0,0,9
15,37,22-8,0,0,0,0,0,0,0,7
15,38,22-9,0,0,0,0,0,0,0,7
15,39,22-6,0,0,0,0,0,0,0,10
15,40,22-14,0,0,0,0,0,0,0,10
15,41,22-10,0,0,0,0,0,0,0,13
15,42,22-8,0,0,0,0,0,0,0,10
15,43,22-8,0,0,1,0,0,0,0,10
15,44,22-10,0,0,0,0,0,0,0,10
15,45,22-8,0,0,0,0,0,0,0,12
15,46,22-9,0,0,0,0,0,0,0,13
15,47,22-9,0,0,0,0,0,0,0,13
15,48,22-9,0,0,0,0,0,0,0,13
15,49,22-8,0,0,0,0,0,0,0,13
15,50,22-13,0,0,0,0,0,0,0,13
15,51,22-12,0,0,0,0,0,0,0,13
15,52,22-8,0,0,0,0,0,0,0,13
15,19,22-5,0,0,0,0,0,0,0,8
15,20,22-7,0,0,0,0,0,0,0,7
15,21,22-8,0,0,0,0,0,0,0,7
15,22,20-8,0,0,0,0,0,0,0,9
15,23,20-8,0,0,0,0,0,0,0,9
15,24,20-14,0,0,0,0,0,0,0,8
15,25,20-5,0,0,0,0,0,0,0,7
15,26,20-14,0,0,0,0,0,0,0,7
15,27,20-4,0,0,0,0,0,0,0,7
15,28,20-9,0,0,0,0,0,0,0,7
15,29,20-7,0,0,0,0,0,0,0,7
15,30,20-11,0,0,0,0,0,0,0,7
15,31,20-7,0,0,0,0,0,0,0,8
15,32,20-11,0,0,0,0,0,0,0,9
15,33,20-7,0,0,0,0,0,0,0,9
15,34,20-9,0,0,1,0,0,0,0,9
15,35,20-2,0,0,0,0,0,0,0,9
15,1,20-8,0,1,0,0,0,0,0,3
15,2,20-2,0,1,0,0,0,0,0,3
15,3,20-6,0,0,1,0,0,0,0,6
15,4,20-1,0,0,0,0,0,0,0,4
15,5,20-7,0,0,0,0,0,0,0,5
15,6,20-19,0,0,0,0,0,0,0,5
15,7,20-5,0,0,0,0,0,0,0,5
15,8,20-4,0,0,0,0,0,0,0,5
15,9,20-14,0,0,0,0,0,0,0,6
15,10,20-12,0,0,0,0,0,0,0,6
15,11,20-18,0,0,0,0,0,0,0,8
15,12,20-2,0,0,1,0,0,0,0,8
15,13,20-11,0,0,0,0,0,0,0,8
15,14,20-15,0,0,0,0,0,0,0,10
15,15,20-2,0,0,0,0,0,0,0,8
15,16,20-4,0,0,0,0,0,0,0,8
15,17,20-6,0,0,0,0,0,0,0,8
15,337,24-20,0,0,0,0,0,0,0,17
15,338,24-20,0,0,0,0,0,0,0,19
15,339,24-18,0,0,0,0,0,0,0,21
15,340,24-20,0,0,0,0,0,0,0,22
15,341,24-19,0,0,0,0,0,0,0,23
15,342,24-19,0,0,0,0,0,0,0,22
15,343,24-19,0,0,0,0,0,0,0,22
15,344,24-20,0,0,0,0,0,0,0,22
15,345,24-19,0,0,1,0,0,0,0,22
15,346,24-21,0,0,0,0,0,0,0,22
15,347,24-18,0,0,1,0,0,0,0,22
15,348,24-21,0,0,0,0,0,0,0,22
15,349,24-18,0,0,0,0,0,0,0,22
15,350,24-18,0,0,0,0,0,0,0,22
15,351,24-21,0,0,1,0,0,0,0,22
15,352,24-19,0,0,1,0,0,0,0,21
15,353,24-19,0,0,0,0,0,0,0,21
15,354,24-20,0,0,0,0,0,0,0,21
15,355,24-19,0,0,1,0,0,0,0,21
15,841,24-20,0,0,0,0,0,0,0,13
15,842,24-20,0,0,0,0,0,0,0,16
15,843,24-20,0,0,0,0,0,0,0,16
15,844,23-19,0,0,0,0,0,0,0,17
15,845,23-18,0,0,0,0,0,0,0,18
15,846,24-19,0,0,0,0,0,0,0,18
15,847,24-19,0,0,0,0,0,0,0,19
15,848,24-20,0,0,0,0,0,0,0,19
15,849,24-21,0,0,0,0,0,0,0,19
15,850,0-1,0,0,0,0,0,0,0,19
15,851,24-20,0,0,0,0,0,0,0,19
15,852,23-19,0,0,0,0,0,0,0,20
15,853,24-19,0,0,0,0,0,0,0,21
15,854,24-20,0,0,0,0,0,0,0,21
15,855,24-19,0,0,0,0,0,0,0,21
15,856,24-20,0,0,0,0,0,0,0,21
15,857,24-20,0,0,1,0,0,0,0,21
15,858,23-19,0,0,0,0,0,0,0,21
15,859,24-20,0,0,0,0,0,0,0,21
16,36,22-21,0,0,0,0,0,0,0,17
16,37,22-22,0,0,0,0,0,0,0,19
16,38,22-20,0,0,1,0,0,0,0,20
16,39,22-20,0,0,0,0,0,0,0,19
16,40,22-19,0,0,0,0,0,0,0,20
16,41,22-20,0,0,0,0,0,0,0,20
16,42,22-21,0,0,0,0,0,0,0,21
16,43,22-21,0,0,0,0,0,0,0,21
16,44,22-20,0,0,0,0,0,0,0,21
16,45,22-21,0,0,0,0,0,0,0,21
16,46,22-21,0,0,0,0,0,0,0,21
16,47,22-19,0,0,1,0,0,0,0,21
16,48,22-21,0,0,0,0,0,0,0,21
16,49,22-19,0,0,0,0,0,0,0,22
16,50,22-20,0,0,0,0,0,0,0,17
16,51,22-21,0,0,0,0,0,0,0,19
16,52,22-21,0,0,1,0,0,0,0,19
16,20,22-20,0,0,1,0,0,0,0,21
16,21,22-20,0,0,0,0,0,0,0,21
16,22,20-20,0,0,0,0,0,0,0,21
16,23,20-19,0,0,0,0,0,0,0,22
16,24,20-17,0,0,0,0,0,0,0,22
16,25,20-20,0,0,0,0,0,0,0,22
16,26,20-19,0,0,0,0,0,0,0,22
16,27,20-19,0,0,0,0,0,0,0,21
16,28,20-20,0,0,1,0,0,0,0,21
16,29,20-20,0,0,0,0,0,0,0,21
16,30,20-18,0,0,0,0,0,0,0,20
16,31,20-20,0,0,0,0,0,0,0,20
16,32,20-19,0,0,0,0,0,0,0,20
16,33,20-19,0,0,0,0,0,0,0,20
16,34,20-19,0,0,0,0,0,0,0,20
16,35,20-20,0,0,0,0,0,0,0,20
16,1,20-19,0,0,0,0,0,0,0,9
16,2,20-19,0,0,0,0,0,0,0,12
16,3,20-19,0,0,0,0,0,0,0,14
16,4,20-16,0,0,0,0,0,0,0,16
16,5,20-19,0,0,0,0,0,0,0,16
16,6,20-15,0,0,0,0,0,0,0,17
16,7,20-15,0,0,0,0,0,0,0,18
16,8,20-18,0,0,0,0,0,0,0,18
16,9,20-7,0,0,0,0,0,0,0,18
16,10,20-18,0,0,0,0,0,0,0,19
16,11,20-12,0,0,0,0,0,0,0,18
16,12,20-11,0,0,0,0,0,0,0,18
16,13,20-2,0,0,0,0,0,0,0,16
16,14,20-16,0,0,1,0,0,0,0,16
16,15,20-4,0,0,0,0,0,0,0,16
16,16,20-3,0,0,0,0,0,0,0,16
16,17,20-18,0,0,0,0,0,0,0,17
16,337,24-10,0,0,0,0,0,0,0,12
16,338,24-10,0,0,0,0,0,0,0,13
16,339,24-4,0,0,0,0,0,0,0,9
16,340,24-10,0,0,0,0,0,0,0,9
16,341,24-11,0,0,0,0,0,0,0,10
16,342,24-12,0,0,0,0,0,0,0,10
16,343,24-11,0,0,0,0,0,0,0,10
16,344,24-9,0,0,0,0,0,0,0,10
16,345,24-13,0,0,0,0,0,0,0,10
16,346,24-11,0,0,0,0,0,0,0,10
16,347,24-14,0,0,0,0,0,0,0,10
16,348,24-13,0,0,0,0,0,0,0,10
16,349,24-8,0,0,0,0,0,0,0,9
16,350,24-11,0,0,0,0,0,0,0,10
16,351,24-16,0,0,0,0,0,0,0,9
16,352,24-15,0,0,0,0,0,0,0,10
16,353,24-14,0,0,0,0,0,0,0,11
16,354,24-18,0,0,0,0,0,0,0,11
16,355,24-13,0,0,0,0,0,0,0,11
16,841,24-16,0,0,0,0,0,0,0,9
16,842,24-17,0,0,0,0,0,0,0,11
16,843,24-11,0,0,0,0,0,0,0,13
16,844,23-12,0,0,0,0,0,0,0,13
16,845,23-17,0,0,0,0,0,0,0,13
16,846,24-15,0,0,0,0,0,0,0,12
16,847,24-14,0,0,0,0,0,0,0,12
16,848,24-10,0,0,0,0,0,0,0,12
16,849,24-11,0,0,0,0,0,0,0,12
16,850,24-8,0,0,0,0,0,0,0,12
16,851,24-8,0,0,0,0,0,0,0,12
16,852,23-15,0,0,0,0,0,0,0,12
16,853,24-12,0,0,0,0,0,0,0,12
16,854,24-9,0,0,0,0,0,0,0,11
16,855,24-11,0,0,0,0,0,0,0,11
16,856,24-10,0,0,0,0,0,0,0,11
16,857,24-8,0,0,0,0,0,0,0,11
16,858,23-9,0,0,0,0,0,0,0,11
16,859,24-8,0,0,0,0,0,0,0,9
16,880,22-12,0,0,0,0,0,0,0,7
16,881,22-9,0,0,0,0,0,0,0,9
16,882,22-13,0,0,0,0,0,0,0,12
16,883,22-8,0,0,0,0,0,0,0,12
16,884,22-13,0,0,0,0,0,0,0,13
16,885,22-8,0,0,0,0,0,0,0,11
16,886,22-8,0,0,0,0,0,0,0,11
16,887,22-7,0,0,0,0,0,0,0,11
16,888,22-15,0,0,0,0,0,0,0,11
16,890,22-11,0,0,0,0,0,0,0,11
16,891,22-12,0,0,0,0,0,0,0,11
16,892,22-14,0,0,0,0,0,0,0,11
16,893,22-15,0,0,0,0,0,0,0,11
16,894,22-14,0,0,1,0,0,0,0,12
16,895,22-17,0,0,0,0,0,0,0,12
16,896,22-13,0,0,0,0,0,0,0,13
16,897,22-18,0,0,0,0,0,0,0,13
16,898,22-17,0,0,0,0,0,0,0,13
16,899,22-16,0,0,0,0,0,0,0,13
16,900,22-14,0,0,0,0,0,0,0,11
16,901,22-18,0,0,0,0,0,0,0,15
16,902,22-18,0,0,1,0,0,0,0,16
16,903,22-14,0,0,0,0,0,0,0,16
16,904,22-17,0,0,0,0,0,0,0,16
16,905,22-18,0,0,0,0,0,0,0,18
